,Unnamed: 0,Ambient Temperatue,BearingShaftTemperature,Blade1PitchAngle,Blade2PitchAngle,Blade3PitchAngle,ControlBoxTemperature,GearboxBearingTemperature,GearboxOilTemperature,GeneratorRPM,GeneratorWinding1Temperature,GeneratorWinding2Temperature,HubTemperature,MainBoxTemperature,NacellePosition,RotorRPM,WindDirection,WindSpeed,ActivePower
72358,2019-05-17 11:40:00+00:00,34.8099234,45.197105799999996,68.3588422,87.01215479999999,87.01215479999999,0.0,71.8830543,61.874884200000004,0.0,97.6533776,97.2144819,39.47194833,41.0424259,209.0,0.0,209.0,8.72059434,-7.872935953
97830,2019-11-10 09:00:00+00:00,32.43689437,38.69198317,31.94762934,31.9474956,31.9474956,0.0,51.71677467,49.64534288,185.2466833,45.30613375,44.91161075,37.83220817,43.85451433,72.2,2.0269336069999997,72.2,2.9790387560000005,-8.562720872
83484,2019-08-02 18:00:00+00:00,27.609566100000002,50.1777521,-0.996357569,-0.340277051,-0.340277051,0.0,76.3579844,64.1937201,1651.63379,93.9218412,93.4761639,39.0064674,39.4375,351.0,14.79301635,351.0,8.235084475,1418.182035
85827,2019-08-19 00:30:00+00:00,24.8108076,40.445085600000006,-0.438598676,0.06448008200000001,0.06448008200000001,0.0,62.572810200000006,55.43444720000001,1029.82593,59.3788208,58.497375600000005,33.003815,35.4622513,335.0,9.2395126,335.0,5.005614805,254.019938
72692,2019-05-19 19:20:00+00:00,35.664654999999996,42.76871678,-0.6835249040000001,-0.160737764,-0.160737764,0.0,56.11970867,56.38051133,1033.676967,66.61880567,65.78712222,40.27981189,38.88221222,209.0,9.265901222,209.0,5.153471983,269.0254422
92310,2019-10-03 01:00:00+00:00,26.1783581,40.1007276,-0.589486277,0.141485756,0.141485756,0.0,57.572877899999995,51.5503814,1033.31972,52.3969393,51.728238899999994,37.996185,35.53125,121.5,9.273278999999999,121.5,4.801659775,267.482168
96823,2019-11-03 09:10:00+00:00,31.019873399999998,40.707563,0.9691005220000001,1.452289109,1.452289109,0.0,60.90532311,55.5935414,1029.64111,58.36620229999999,57.547950300000004,37.02215222,40.9375,146.6,9.2468196,146.6,3.6524840839999997,112.08482190000001
96890,2019-11-03 20:20:00+00:00,26.29970267,40.82371663,-0.19948047300000002,0.284066429,0.284066429,0.0,60.93226488,55.11427733,1030.1129779999999,60.775707,59.85597422,35.99732775,35.5078125,188.0,9.236100056,188.0,4.876799769,231.3117225
89611,2019-09-14 07:10:00+00:00,30.996922499999997,45.7250368,-0.737532338,-0.242662933,-0.242662933,0.0,70.31921170000001,61.248932499999995,1254.92901,74.4708601,73.7484618,37.0043169,43.544905799999995,7.5,11.25136255,7.5,6.088924765,596.1655665
965,2019-11-17 14:40:00+00:00,27.7504712,41.452422600000006,-0.524222867,-0.516817163,-0.516817163,0.0,64.1680304,57.0114042,1037.40139,65.2909335,64.3855799,37.003815,38.8153767,166.0,9.3056641,166.0,5.276941968,311.2038263
72864,2019-05-21 00:00:00+00:00,33.9587372,46.7881141,1.70879849,2.20707751,2.20707751,0.0,61.858785700000006,57.254301299999995,1029.87221,60.8439343,60.03515529999999,45.0100606,42.231249600000005,277.0,9.230185699999998,277.0,3.071824855,42.503083399999994
76672,2019-06-16 10:40:00+00:00,36.6272628,51.04745289,-0.618807982,-0.363414589,-0.363414589,0.0,74.224091,63.714727,1475.59994,90.1471413,89.5921205,43.996185,48.76722967,303.77777779999997,13.22767435,303.77777779999997,6.764639785,980.8019609999999
95120,2019-10-22 13:20:00+00:00,25.1809118,32.746219800000006,1.677193335,2.066274375,2.066274375,0.0,45.6308481,41.7105593,1029.8854900000001,37.5526597,37.0152646,32.996185,34.631125,182.0,9.2339782,182.0,3.62081988,59.91793153
